"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.539494174E0,-3.073999882E0,-1.417000055E0,-7.440000176E-1,3.465674603E0
8.549231709E0,-3.625000000E0,-1.171000004E0,1.113999963E0,3.968987519E0
8.558969554E0,-4.495999813E0,-6.719999909E-1,2.015000105E0,4.972506785E0
8.568707089E0,-5.428999901E0,-1.230000034E-1,1.817000031E0,5.726312779E0
8.578444704E0,-6.787000179E0,6.430000067E-1,8.679999709E-1,6.872426383E0
8.588182491E0,-7.469999790E0,1.047999978E0,-6.029999852E-1,7.567219423E0
8.597920108E0,-7.637000084E0,1.444000006E0,-1.550999999E0,7.925560377E0
8.607657637E0,-7.774000168E0,1.940999985E0,-1.412999988E0,8.136284687E0
8.617395404E0,-7.618999958E0,2.053999901E0,-7.340000272E-1,7.925076151E0
8.627133041E0,-7.201000214E0,1.860999942E0,6.190000176E-1,7.463302612E0
8.636870809E0,-6.289999962E0,1.493999958E0,3.325999975E0,7.270379029E0
8.646608349E0,-5.106999874E0,7.649999857E-1,6.486999989E0,8.291431815E0
8.656345962E0,-4.480000019E0,-1.609999985E-1,8.501000404E0,9.610584220E0
8.666083727E0,-4.119999886E0,-9.810000062E-1,9.152000427E0,1.008443711E1
8.675821344E0,-3.519999981E0,-1.328999996E0,9.017999649E0,9.771435848E0
8.685558873E0,-2.336999893E0,-1.294000030E0,8.340999603E0,8.758326265E0
8.695296640E0,-1.060999990E0,-1.074000001E0,7.317999840E0,7.472102692E0
8.705034252E0,1.959999949E-1,-7.990000248E-1,6.224999905E0,6.279127396E0
8.714772020E0,8.870000243E-1,-4.799999893E-1,5.328000069E0,5.422615030E0
8.724509560E0,1.037999988E0,-3.109999895E-1,4.418000221E0,4.548943935E0
8.734247178E0,8.679999709E-1,-4.140000045E-1,3.375000000E0,3.509336825E0
8.743984948E0,4.499999881E-1,-4.819999933E-1,2.388000011E0,2.477371195E0
8.753722575E0,7.800000161E-2,-5.619999766E-1,1.555999994E0,1.656219779E0
8.763460114E0,-1.220000014E-1,-6.940000057E-1,1.074000001E0,1.284521705E0
8.773197881E0,-2.300000042E-1,-7.549999952E-1,1.042999983E0,1.307965580E0
8.782935498E0,-2.150000036E-1,-7.009999752E-1,1.100000024E0,1.321978071E0
8.792673269E0,-5.900000036E-2,-5.989999771E-1,1.016999960E0,1.181766005E0
8.802410810E0,2.560000122E-1,-4.070000052E-1,5.440000296E-1,7.260310205E-1
8.812148399E0,6.290000081E-1,-1.850000024E-1,-2.890000045E-1,7.165103026E-1
8.821886169E0,8.600000143E-1,8.999999613E-3,-1.266999960E0,1.531329463E0
8.831623781E0,7.889999747E-1,1.860000044E-1,-2.313999891E0,2.451879373E0
8.841361315E0,5.370000005E-1,2.409999967E-1,-3.311000109E0,3.362911197E0
8.851099097E0,3.160000145E-1,1.620000005E-1,-4.013999939E0,4.029676850E0
8.860836714E0,2.509999871E-1,1.360000074E-1,-4.367000103E0,4.376321160E0
8.870574248E0,2.649999857E-1,1.560000032E-1,-4.392000198E0,4.402752177E0
8.880312015E0,3.140000105E-1,1.490000039E-1,-4.293000221E0,4.307046309E0
8.890049646E0,4.029999971E-1,1.330000013E-1,-4.221000195E0,4.242280123E0
8.899787414E0,6.560000181E-1,1.379999965E-1,-4.210999966E0,4.264024007E0
8.909525036E0,7.680000067E-1,2.389999926E-1,-4.293000221E0,4.367699155E0
8.919262803E0,8.169999719E-1,3.729999959E-1,-4.526999950E0,4.615229843E0
8.929000334E0,7.979999781E-1,4.420000017E-1,-4.710999966E0,4.798509002E0
8.938737947E0,7.699999809E-1,5.659999847E-1,-4.715000153E0,4.810871272E0
8.948475721E0,7.149999738E-1,6.499999762E-1,-4.638999939E0,4.738569970E0
8.958213339E0,7.599999905E-1,7.760000229E-1,-4.567999840E0,4.695359258E0
8.967950887E0,9.800000191E-1,7.879999876E-1,-4.485000134E0,4.657957730E0
8.977688655E0,1.325999975E0,7.340000272E-1,-4.277999878E0,4.538536651E0
8.987426267E0,1.715000033E0,7.250000238E-1,-3.615000010E0,4.066334371E0
8.997164058E0,2.121999979E0,9.290000200E-1,-2.640000105E0,3.512196678E0
9.006901594E0,2.786999941E0,1.029000044E0,-1.600000024E0,3.374345838E0
9.016639207E0,3.104000092E0,1.167999983E0,-7.099999785E-1,3.391628001E0
9.026376952E0,3.059000015E0,1.442999959E0,-2.049999982E-1,3.388473841E0
9.036114570E0,3.096999884E0,1.488999963E0,-1.350000054E-1,3.439004823E0
9.045852093E0,2.760999918E0,1.445999980E0,-4.899999872E-2,3.117120063E0
9.055589860E0,2.335999966E0,1.389000058E0,5.809999704E-1,2.779168575E0
9.065327488E0,1.830999970E0,1.042999983E0,2.141000032E0,3.004045771E0
9.075065026E0,1.476999998E0,2.150000036E-1,4.625999928E0,4.860825992E0
9.084802794E0,1.363000035E0,-5.780000091E-1,7.657000065E0,7.798814211E0
9.094540411E0,1.049000025E0,-1.009999990E0,9.519000053E0,9.629738473E0
9.104278178E0,5.609999895E-1,-1.182999969E0,9.425000191E0,9.515505163E0
9.114015719E0,2.310000062E-1,-9.340000153E-1,8.144000053E0,8.200637408E0
9.123753563E0,2.119999975E-1,-4.970000088E-1,6.346000195E0,6.368961570E0
9.133491108E0,3.240000010E-1,-2.160000056E-1,4.638000011E0,4.654318007E0
9.143228724E0,4.830000103E-1,-5.400000140E-2,3.651999950E0,3.684197151E0
9.152966252E0,4.580000043E-1,1.270000041E-1,3.140000105E0,3.175766626E0
9.162704096E0,3.479999900E-1,2.579999864E-1,2.654999971E0,2.690110190E0
9.172441618E0,2.109999955E-1,2.949999869E-1,2.239000082E0,2.268185918E0
9.182179156E0,1.799999923E-2,3.939999938E-1,1.792000055E0,1.834890785E0
9.191917006E0,-2.399999946E-1,4.850000143E-1,1.059000015E0,1.189245998E0
9.201654546E0,-4.939999878E-1,5.720000267E-1,-1.099999994E-2,7.558710330E-1
9.211392313E0,-7.070000172E-1,6.250000000E-1,-1.309999943E0,1.614488735E0
9.221129854E0,-9.660000205E-1,7.390000224E-1,-2.549999952E0,2.825203856E0
9.230867697E0,-1.261999965E0,8.399999738E-1,-3.598000050E0,3.904337104E0
9.240605238E0,-1.560999990E0,9.559999704E-1,-4.394000053E0,4.760030817E0
9.250342825E0,-1.853999972E0,1.041000009E0,-5.038000107E0,5.468312536E0
9.260080592E0,-2.194000006E0,1.078999996E0,-5.449999809E0,5.973305194E0
9.269818210E0,-2.551000118E0,1.103999972E0,-5.683000088E0,6.326366061E0
9.279555748E0,-2.808000088E0,1.108999968E0,-5.712999821E0,6.461664830E0
9.289293529E0,-2.980000019E0,1.065999985E0,-5.405000210E0,6.263448200E0
9.299031147E0,-3.061000109E0,1.003000021E0,-4.971000195E0,5.923392072E0
9.308768699E0,-3.177999973E0,9.499999881E-1,-4.629000187E0,5.694719180E0
9.318506490E0,-3.335999966E0,8.759999871E-1,-4.405000210E0,5.594666978E0
9.328244108E0,-3.503000021E0,7.829999924E-1,-4.356999874E0,5.645134723E0
9.337981885E0,-3.673000097E0,7.409999967E-1,-4.314000130E0,5.714071038E0
9.347719407E0,-3.588000059E0,7.799999714E-1,-4.290999889E0,5.647550303E0
9.357457020E0,-3.312999964E0,7.409999967E-1,-4.077000141E0,5.305372740E0
9.367194822E0,-3.019999981E0,5.440000296E-1,-3.464999914E0,4.628451180E0
9.376932440E0,-2.964999914E0,2.720000148E-1,-2.450999975E0,3.856502221E0
9.386669978E0,-3.089999914E0,-1.899999939E-2,-1.335999966E0,3.366505069E0
9.396407745E0,-3.329999924E0,-3.170000017E-1,-4.309999943E-1,3.372706552E0
9.406145388E0,-3.302000046E0,-6.399999857E-1,4.129999876E-1,3.388712628E0
9.415882926E0,-3.035000086E0,-8.830000162E-1,1.322000027E0,3.426163834E0
9.425620675E0,-2.549999952E0,-1.042000055E0,2.447000027E0,3.684572296E0
9.435358292E0,-1.907999992E0,-1.355999947E0,3.762000084E0,4.430783729E0
9.445096059E0,-1.011999965E0,-1.858000040E0,5.046999931E0,5.472523767E0
9.454833605E0,1.400000043E-2,-2.349999905E0,6.258999825E0,6.685639413E0
9.464571218E0,1.041000009E0,-2.887000084E0,7.193999767E0,7.821258412E0
9.474308991E0,1.965000033E0,-3.203999996E0,7.730999947E0,8.596231807E0
9.484046532E0,2.490000010E0,-3.256000042E0,7.763000011E0,8.778713203E0
9.493784160E0,2.680000067E0,-3.315999985E0,7.091000080E0,8.274088372E0
9.503521930E0,2.930000067E0,-3.444999933E0,5.796999931E0,7.352423623E0
9.513259551E0,3.288000107E0,-3.532000065E0,4.048999786E0,6.299235543E0
9.522997089E0,4.216000080E0,-3.569999933E0,2.645999908E0,6.125428288E0
9.532734944E0,4.922999859E0,-3.230000019E0,3.288000107E0,6.743869248E0
9.542472484E0,4.861999989E0,-2.558000088E0,5.064000130E0,7.471713702E0
9.552210251E0,4.776000023E0,-2.147000074E0,6.486000061E0,8.335945197E0
9.561947869E0,4.478000164E0,-1.746999979E0,6.402999878E0,8.006428781E0
9.571685388E0,3.920000076E0,-1.610000014E0,4.828999996E0,6.424775608E0
9.581423155E0,3.010999918E0,-1.463000059E0,2.306999922E0,4.065555106E0
9.591160753E0,1.998999953E0,-1.210000038E0,-5.939999819E-1,2.411003294E0
9.600898520E0,6.389999986E-1,-9.099999815E-2,-2.585999966E0,2.665332591E0
9.610636056E0,5.299999937E-2,8.889999986E-1,-3.663000107E0,3.769708182E0
9.620373669E0,-6.399999857E-1,1.894000053E0,-3.035000086E0,3.634289711E0
9.630111438E0,-1.347000003E0,2.852999926E0,-1.420000046E-1,3.158192772E0
9.639848979E0,-7.919999957E-1,2.950999975E0,3.138000011E0,4.379806950E0
9.649586597E0,1.011000037E0,2.252000093E0,4.585999966E0,5.208168697E0
9.659324366E0,1.824000001E0,2.188999891E0,4.800000191E0,5.581997703E0
9.669061970E0,2.331000090E0,2.721999884E0,4.809999943E0,5.998245096E0
9.678799508E0,2.944000006E0,3.515000105E0,5.175000191E0,6.913970548E0
9.688537247E0,3.859999895E0,4.164999962E0,5.598000050E0,7.973984476E0
9.698274864E0,4.876999855E0,4.311999798E0,5.866000175E0,8.762900656E0
9.708012392E0,5.789000034E0,4.280000210E0,6.190999985E0,9.495230592E0
9.717750160E0,6.524000168E0,3.641000032E0,5.745999813E0,9.425283724E0
9.727487796E0,7.684999943E0,1.873000026E0,3.040999889E0,8.474375112E0
9.737225563E0,7.114999771E0,1.187000036E0,-6.079999804E-1,7.238912543E0
9.746963119E0,5.747000217E0,2.451999903E0,-2.601999998E0,6.768361619E0
9.756700732E0,4.754000187E0,2.165999889E0,-2.834000111E0,5.943368567E0
9.766438502E0,4.671000004E0,1.840000004E-1,-2.121000051E0,5.133297016E0
9.776176119E0,5.672999859E0,-1.565999985E0,-9.200000018E-2,5.885893930E0
9.785913657E0,6.765999794E0,-3.250999928E0,1.253000021E0,7.610372054E0
9.795651420E0,6.918000221E0,-4.284999847E0,2.397000074E0,8.483251742E0
9.805389037E0,6.677000046E0,-4.765999794E0,2.762000084E0,8.655964886E0
9.815126576E0,5.859000206E0,-5.328999996E0,1.988999963E0,8.165919742E0
9.824864343E0,4.725999832E0,-5.629000187E0,3.989999890E-1,7.360700952E0
9.834601974E0,3.516999960E0,-5.618000031E0,-1.236999989E0,6.742505620E0
9.844339742E0,2.519999981E0,-5.197000027E0,-2.404999971E0,6.256455390E0
9.854077292E0,1.218999982E0,-3.941999912E0,-2.443000078E0,4.795161483E0
9.863814905E0,3.300000131E-1,-2.572000027E0,-1.843000054E0,3.181310005E0
9.873552670E0,1.689999998E-1,-1.894000053E0,-7.200000286E-1,2.033272545E0
9.883290287E0,1.417999983E0,-2.390000105E0,-6.599999964E-2,2.779780648E0
9.893027840E0,3.013999939E0,-3.319000006E0,8.209999800E-1,4.557850111E0
9.902765607E0,3.844000101E0,-3.720000029E0,5.230000019E-1,5.374780553E0
9.912503138E0,3.858000040E0,-4.153999805E0,-1.883000016E0,5.973739847E0
9.922240982E0,3.148999929E0,-4.211999893E0,-5.492000103E0,7.603894317E0
9.931978556E0,1.927000046E0,-3.569000006E0,-1.068000031E1,1.142425038E1
9.941716171E0,1.300999999E0,-3.562000036E0,-1.114999962E1,1.177722110E1
9.951453925E0,5.889999866E-1,-2.563999891E0,-1.234399986E1,1.262122613E1
9.961191479E0,4.339999855E-1,-2.164000034E0,-1.104500008E1,1.126336001E1
9.970929107E0,1.957999945E0,-2.740999937E0,-8.057999611E0,8.733739300E0
9.980666876E0,3.490999937E0,-3.417000055E0,-5.664999962E0,7.480320482E0
9.990404493E0,4.469999790E0,-3.984999895E0,-3.927999973E0,7.161725077E0
1.000014203E1,4.308000088E0,-4.482999802E0,-3.467999935E0,7.119211721E0
1.000987978E1,3.394000053E0,-4.909999847E0,-3.667000055E0,7.005299727E0
1.001961740E1,2.194999933E0,-5.236000061E0,-3.822999954E0,6.844636586E0
1.002935492E1,1.090999961E0,-5.712999821E0,-3.305999994E0,6.690163214E0
1.003909272E1,7.369999886E-1,-6.492000103E0,-1.914000034E0,6.808276614E0
1.004883034E1,4.320000112E-1,-6.939000130E0,-1.239999980E-1,6.953540308E0
1.005856810E1,2.310000062E-1,-7.013999939E0,1.962000012E0,7.286906078E0
1.006830564E1,-3.700000048E-2,-7.002999783E0,3.726999998E0,7.933089180E0
1.007804326E1,-2.419999987E-1,-7.146999836E0,4.919000149E0,8.679558348E0
1.008778102E1,-9.470000267E-1,-7.388999939E0,4.985000134E0,8.963501296E0
1.009751858E1,-2.246999979E0,-7.511000156E0,4.441999912E0,9.010854314E0
1.010725619E1,-4.089000225E0,-7.455999851E0,3.805000067E0,9.316108744E0
1.011699396E1,-5.586999893E0,-7.247000217E0,3.190000057E0,9.690700714E0
1.012673158E1,-6.294000149E0,-7.166999817E0,2.299999952E0,9.811744189E0
1.013646936E1,-6.165999889E0,-6.772999763E0,2.611000061E0,9.524200846E0
1.014620690E1,-4.498000145E0,-6.627999783E0,2.457000017E0,8.378498404E0
1.015594451E1,-3.170000076E0,-6.278999805E0,2.026000023E0,7.319796113E0
1.016568205E1,-2.039999962E0,-5.583000183E0,4.970000088E-1,5.964771571E0
1.017541985E1,-5.419999957E-1,-5.269999981E0,-2.296999931E0,5.774328747E0
1.018515744E1,4.250000119E-1,-4.708000183E0,-6.039999962E0,7.669908101E0
1.019489497E1,3.529999852E-1,-4.137000084E0,-9.421999931E0,1.029628386E1
1.020463285E1,2.339999974E-1,-3.819000006E0,-1.174699974E1,1.235441297E1
1.021437038E1,8.209999800E-1,-4.054999828E0,-1.198299980E1,1.267711911E1
1.022410815E1,1.625000000E0,-4.461999893E0,-1.039500046E1,1.142830270E1
1.023384579E1,2.170000076E0,-5.020999908E0,-8.022999763E0,9.710193902E0
1.024358333E1,2.385999918E0,-5.471000195E0,-6.703000069E0,8.975246440E0
1.025332110E1,1.440000057E0,-5.051000118E0,-6.440999985E0,8.310997724E0
1.026305872E1,8.200000226E-2,-5.177999973E0,-6.250999928E0,8.117475458E0
1.027279651E1,-1.314000010E0,-6.357999802E0,-5.866000175E0,8.749898032E0
1.028253407E1,-2.700000048E0,-6.524000168E0,-4.659999847E0,8.459797694E0
1.029227166E1,-2.028000116E0,-6.150000095E0,-2.911000013E0,7.099944135E0
1.030200942E1,-8.909999728E-1,-5.426000118E0,-1.669000030E0,5.746383152E0
1.031174695E1,4.140000045E-1,-3.654999971E0,-5.469999909E-1,3.718821021E0
1.032148456E1,1.947000027E0,-2.036000013E0,1.749999970E-1,2.822539664E0
1.033122232E1,3.010999918E0,-1.848999977E0,3.630000055E-1,3.551998089E0
1.034095986E1,3.704999924E0,-2.838000059E0,2.630000114E-1,4.674445184E0
1.035069746E1,3.986000061E0,-4.223999977E0,7.179999948E-1,5.851999341E0
1.036043523E1,3.415999889E0,-6.124000072E0,3.305999994E0,7.752552360E0
1.037017284E1,3.224999905E0,-8.170999527E0,9.086999893E0,1.263880630E1
1.037991038E1,4.730000019E0,-9.527000427E0,1.662000084E1,1.973223417E1
1.038964815E1,6.704999924E0,-9.076999664E0,2.338899994E1,2.596910212E1
1.039938576E1,7.981999874E0,-7.188000202E0,2.637000084E1,2.847378818E1
1.040912329E1,9.763999939E0,-5.196000099E0,2.355299950E1,2.602072053E1
1.041886105E1,1.147500038E1,-3.142999887E0,1.654100037E1,2.037544540E1
1.042859867E1,1.243900013E1,-1.202999949E0,8.737999916E0,1.524888769E1
1.043833641E1,1.274499989E1,-1.300000027E-2,3.164000034E0,1.313187295E1
1.044807396E1,1.219699955E1,4.059999883E-1,5.899999738E-1,1.221800859E1
1.045781157E1,1.101399994E1,3.310000002E-1,6.140000224E-1,1.103606595E1
1.046754933E1,9.725999832E0,1.169999987E-1,1.526999950E0,9.845836205E0
1.047728695E1,8.343999863E0,1.500000060E-1,1.950999975E0,8.570369573E0
1.048702449E1,7.468999863E0,2.450000048E-1,2.176000118E0,7.783377189E0
1.049676226E1,7.013999939E0,4.280000031E-1,2.078000069E0,7.327855309E0
1.050649980E1,6.701000214E0,9.110000134E-1,1.103999972E0,6.852163222E0
1.051623764E1,6.370999813E0,1.498000026E0,6.909999847E-1,6.581118725E0
1.052597519E1,6.356999874E0,2.328999996E0,4.810000062E-1,6.787271130E0
1.053571280E1,7.100999832E0,2.191999912E0,2.434999943E0,7.820376395E0
1.054545054E1,7.416999817E0,3.937999964E0,1.937999964E0,8.618327788E0
1.055518806E1,8.621000290E0,3.088000059E0,8.019999862E-1,9.192420483E0
1.056492567E1,8.206000328E0,3.319000006E0,-3.499999940E-1,8.858707717E0
1.057466347E1,8.406000137E0,2.542999983E0,-1.294999957E0,8.877201818E0
1.058440101E1,9.303999901E0,1.264999986E0,-1.356999993E0,9.487153846E0
1.059413866E1,9.803999901E0,-1.539999992E-1,-3.910000026E-1,9.813002143E0
1.060387643E1,9.824999809E0,-1.656999946E0,6.840000153E-1,9.987198110E0
1.061361407E1,8.960000038E0,-3.160000086E0,9.950000048E-1,9.552864818E0
1.062335160E1,7.146999836E0,-4.418000221E0,3.510000110E-1,8.409609600E0
1.063308915E1,5.037000179E0,-5.334000111E0,-5.009999871E-1,7.353497737E0
1.064282700E1,3.552000046E0,-6.131999969E0,-9.029999971E-1,7.143776099E0
1.065256454E1,2.509000063E0,-6.866000175E0,-8.199999928E-1,7.355911889E0
1.066230231E1,1.562999964E0,-7.607999802E0,-4.930000007E-1,7.782523940E0
1.067203991E1,8.529999852E-1,-8.359000206E0,1.200000010E-2,8.402418546E0
1.068177745E1,5.820000172E-1,-8.991000175E0,3.720000088E-1,9.017493675E0
1.069151522E1,2.870000005E-1,-9.479999542E0,4.070000052E-1,9.493071649E0
1.070125284E1,-2.000000030E-1,-9.739999771E0,2.709999979E-1,9.745821491E0
1.071099037E1,-8.659999967E-1,-9.729999542E0,2.010000050E-1,9.770529571E0
1.072072814E1,-1.598000050E0,-9.486000061E0,5.699999928E-1,9.636529526E0
1.073046577E1,-2.273999929E0,-9.043000221E0,8.510000110E-1,9.363286266E0
1.074020354E1,-3.066999912E0,-8.670000076E0,6.200000048E-1,9.217363495E0
1.074994106E1,-4.258999825E0,-7.600999832E0,3.729999959E-1,8.720860448E0
1.075967867E1,-6.842000008E0,-4.381999969E0,1.358000040E0,8.237660587E0
1.076941645E1,3.670000076E0,-6.765999794E0,2.289000034E0,8.030390708E0
1.077915399E1,2.384000063E0,-5.883999825E0,-1.465999961E0,6.515678485E0
1.078889160E1,2.890000045E-1,-6.484000206E0,-4.989999771E0,8.186933332E0
1.079862935E1,-2.131999969E0,-6.622000217E0,-7.717999935E0,1.039056465E1
1.080836689E1,-3.581000090E0,-7.216000080E0,-7.091000080E0,1.073203154E1
1.081810475E1,-4.553999901E0,-7.151000023E0,-4.589000225E0,9.640261381E0
1.082784228E1,-4.755000114E0,-6.776000023E0,-1.723000050E0,8.455349287E0
1.083757982E1,-5.604000092E0,-6.258999825E0,-5.469999909E-1,8.418972908E0
1.084731740E1,-7.150000095E0,-5.006999969E0,-3.289999962E-1,8.735032402E0
1.085705517E1,-8.277999878E0,-3.743000031E0,-8.669999838E-1,9.126172263E0
1.086679277E1,-8.819000244E0,-2.884999990E0,-9.409999847E-1,9.326492976E0
1.087653054E1,-8.817999840E0,-2.411000013E0,-4.429999888E-1,9.152392650E0
1.088626806E1,-8.295999527E0,-2.160000086E0,1.829999983E-1,8.574537744E0
1.089600567E1,-7.560999870E0,-2.032000065E0,4.639999866E-1,7.843024881E0
1.090574320E1,-6.880000114E0,-1.845999956E0,1.340000033E-1,7.124610404E0
1.091548103E1,-6.092000008E0,-1.710999966E0,-2.879999876E-1,6.334266253E0
1.092521857E1,-5.283999920E0,-1.480000019E0,-3.580000103E-1,5.499019841E0
1.093495614E1,-4.326000214E0,-1.279000044E0,9.399999678E-2,4.512089866E0
1.094469400E1,-3.171000004E0,-1.161000013E0,6.930000186E-1,3.447232380E0
1.095443154E1,-2.246999979E0,-9.879999757E-1,1.080999970E0,2.682109952E0
1.096416932E1,-1.728000045E0,-7.929999828E-1,1.396999955E0,2.359330838E0
1.097390695E1,-1.577000022E0,-5.809999704E-1,1.537999988E0,2.278142664E0
1.098364449E1,-1.268000007E0,-5.170000196E-1,1.485000014E0,2.019984673E0
1.099338226E1,-6.990000010E-1,-4.390000105E-1,1.266999960E0,1.512154393E0
1.100311988E1,1.420000046E-1,-3.799999952E-1,7.900000215E-1,8.880675828E-1
1.101285744E1,1.411000013E0,-6.600000262E-1,2.179999948E-1,1.572909746E0
1.102259520E1,2.924000025E0,-1.552000046E0,-5.299999714E-1,3.352518495E0
1.103233280E1,3.056999922E0,-1.776999950E0,-1.503000021E0,3.842133055E0
1.104207057E1,2.095000029E0,-1.552999973E0,-2.203000069E0,3.413801889E0
1.105180810E1,6.740000248E-1,-1.271000028E0,-2.545000076E0,2.923481228E0
1.106154571E1,-7.730000019E-1,-1.187999964E0,-2.523000002E0,2.893855892E0
1.107128350E1,-2.164999962E0,-1.003000021E0,-1.825999975E0,3.004581466E0
1.108102105E1,-3.230000019E0,-8.429999948E-1,-5.920000076E-1,3.390282160E0
1.109075867E1,-3.792999983E0,-4.920000136E-1,8.180000186E-1,3.911270499E0
1.110049644E1,-3.799999952E0,-1.089999974E-1,2.661000013E0,4.640344999E0
1.111023398E1,-3.164999962E0,3.240000010E-1,4.945000172E0,5.880070362E0
1.111997159E1,-1.996999979E0,7.110000253E-1,6.926000118E0,7.243135204E0
1.112970936E1,-6.990000010E-1,1.021999955E0,8.237999916E0,8.330529847E0
1.113944690E1,9.480000138E-1,1.268000007E0,8.586000443E0,8.730746339E0
1.114918455E1,2.878999949E0,1.552000046E0,8.557000160E0,9.160763974E0
1.115892232E1,4.625999928E0,1.968000054E0,8.020999908E0,9.466220950E0
1.116865993E1,5.864999771E0,2.500999928E0,6.328999996E0,8.983844606E0
1.117839769E1,6.794000149E0,2.996000051E0,4.993000031E0,8.947877046E0
1.118813526E1,7.012000084E0,3.559999943E0,5.131000042E0,9.389829935E0
1.119787288E1,7.401999950E0,3.802000046E0,6.532999992E0,1.057945634E1
1.120761064E1,8.623000145E0,3.920000076E0,8.663999557E0,1.283695526E1
1.121734818E1,9.751999855E0,3.780999899E0,1.053199959E1,1.484319631E1
1.122708578E1,9.378000259E0,3.459000111E0,1.069600010E1,1.463953513E1
1.123682330E1,8.633000374E0,2.782999992E0,9.269000053E0,1.296873727E1
1.124656113E1,7.850999832E0,1.988000035E0,7.210000038E0,1.084317495E1
1.125629867E1,7.559000015E0,1.695999980E0,4.389999866E0,8.904324567E0
1.126603646E1,6.755000114E0,1.764000058E0,1.371999979E0,7.115061960E0
1.127577400E1,6.202000141E0,1.924999952E0,-1.062999964E0,6.580303906E0
1.128551159E1,5.813000202E0,1.911000013E0,-3.806999922E0,7.206673352E0
1.129524938E1,4.749000072E0,1.485999942E0,-6.538000107E0,8.216242627E0
1.130498700E1,3.778000116E0,7.850000262E-1,-8.604000092E0,9.429651504E0
1.131472455E1,3.273000002E0,-1.140000001E-1,-9.654000282E0,1.019437327E1
1.132446232E1,2.349999905E0,-1.136999965E0,-9.762000084E0,1.010504399E1
1.133419992E1,1.021999955E0,-2.114000082E0,-9.699999809E0,9.980154135E0
1.134393746E1,-6.280000210E-1,-2.772000074E0,-9.286999702E0,9.712195010E0
1.135367522E1,-1.784999967E0,-3.111000061E0,-8.553999901E0,9.275530204E0
1.136341283E1,-2.003000021E0,-3.079999924E0,-7.019999981E0,7.923307917E0
1.137315038E1,-1.685999990E0,-2.549000025E0,-5.335999966E0,6.149218871E0
1.138288814E1,-1.195000052E0,-1.955999970E0,-4.067999840E0,4.669323688E0
1.139262576E1,-9.980000257E-1,-1.730000019E0,-2.950999975E0,3.563327794E0
1.140236353E1,-1.026999950E0,-1.766000032E0,-2.499000072E0,3.227768018E0
1.141210107E1,-4.990000129E-1,-2.220999956E0,-2.285000086E0,3.225378615E0
1.142183866E1,4.339999855E-1,-2.443000078E0,-1.350000024E0,2.824731037E0
1.143157643E1,2.154999971E0,-2.282000065E0,1.990000010E-1,3.145019900E0
1.144131399E1,3.721999884E0,-2.022000074E0,2.061000109E0,4.710572034E0
1.145105161E1,4.425000191E0,-1.531000018E0,3.257999897E0,5.704309868E0
1.146078936E1,4.646999836E0,-1.223999977E0,3.072000027E0,5.703504851E0
1.147052688E1,4.202000141E0,-1.082999945E0,1.192000031E0,4.500062015E0
1.148026449E1,3.338999987E0,-1.238000035E0,-1.705999970E0,3.948670776E0
1.149000227E1,2.329999924E0,-1.457000017E0,-4.160999775E0,4.986548688E0
1.149973980E1,1.689000010E0,-1.879999995E0,-5.382999897E0,5.946747759E0
1.150947745E1,1.253999949E0,-2.279000044E0,-4.925000191E0,5.569738230E0
1.151921522E1,4.729999900E-1,-2.651000023E0,-3.523999929E0,4.435099279E0
1.152895283E1,-2.800000086E-2,-2.841000080E0,-1.603999972E0,3.262649440E0
1.153869037E1,-1.759999990E-1,-2.934000015E0,3.009999990E-1,2.954646017E0
1.154842811E1,-3.519999981E-1,-2.579999924E0,1.807000041E0,3.169471999E0
1.155816571E1,-1.589999944E-1,-2.221999884E0,2.121999979E0,3.076596885E0
1.156790325E1,-1.129999980E-1,-1.781999946E0,1.169000030E0,2.134210363E0
1.157764100E1,-3.610000014E-1,-1.217000008E0,-2.980000079E-1,1.303922553E0
1.158737862E1,-8.769999743E-1,-4.449999928E-1,-1.661000013E0,1.930304378E0
1.159711639E1,-9.300000221E-2,-2.460000068E-1,-2.813999891E0,2.826262619E0
1.160685400E1,1.000000000E0,3.200000152E-2,-3.141999960E0,3.297451705E0
1.161659154E1,1.534000039E0,5.590000153E-1,-3.161000013E0,3.557746228E0
1.162632931E1,1.496999979E0,6.570000052E-1,-2.976999998E0,3.396349059E0
1.163606694E1,1.383999944E0,5.030000210E-1,-2.355000019E0,2.777497067E0
1.164580447E1,8.439999819E-1,3.560000062E-1,-1.871000051E0,2.083197822E0
1.165554224E1,4.999999888E-3,1.770000011E-1,-1.679999948E0,1.689305723E0
1.166527986E1,-8.659999967E-1,-1.799999923E-2,-1.699000001E0,1.907060827E0
1.167501739E1,-1.527999997E0,-2.380000055E-1,-1.769999981E0,2.350388888E0
1.168475514E1,-1.886999965E0,-3.819999993E-1,-1.815000057E0,2.645924805E0
1.169449276E1,-1.976999998E0,-3.989999890E-1,-1.896999955E0,2.768815417E0
1.170423029E1,-1.807999969E0,-3.370000124E-1,-2.052000046E0,2.755564748E0
1.171396805E1,-1.504999995E0,-1.909999996E-1,-2.470000029E0,2.898690416E0
1.172370567E1,-1.218999982E0,-2.400000021E-2,-3.155999899E0,3.383322674E0
