"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.995344281E0,1.200000010E-2,1.200000010E-2,3.000000026E-3,1.723368809E-2
7.005080973E0,2.000000095E-3,1.400000043E-2,-9.999999776E-3,1.732050831E-2
7.014817827E0,7.000000216E-3,1.899999939E-2,-8.999999613E-3,2.215851919E-2
7.024554521E0,-8.000000380E-3,2.500000037E-2,7.000000216E-3,2.716615592E-2
7.034291365E0,-2.400000021E-2,1.300000027E-2,4.800000042E-2,5.521775129E-2
7.044027983E0,-3.599999845E-2,4.000000190E-3,8.100000024E-2,8.872992690E-2
7.053764683E0,-2.899999917E-2,-2.000000095E-3,9.700000286E-2,1.012620388E-1
7.063501529E0,-2.999999933E-2,0.000000000E0,1.019999981E-1,1.063202689E-1
7.073238228E0,-1.600000076E-2,-2.000000095E-3,9.300000221E-2,9.438750148E-2
7.082975073E0,-8.999999613E-3,-8.000000380E-3,4.800000042E-2,4.948737252E-2
7.092711747E0,1.600000076E-2,-1.400000043E-2,-4.000000190E-3,2.163330853E-2
7.102448362E0,4.699999839E-2,-8.000000380E-3,-4.699999839E-2,6.694773860E-2
7.112185225E0,3.999999911E-2,8.000000380E-3,-6.100000069E-2,7.338255936E-2
7.121921920E0,6.000000052E-3,1.099999994E-2,-4.899999872E-2,5.057667322E-2
7.131658798E0,-9.999999776E-3,1.099999994E-2,-3.500000015E-2,3.802630674E-2
7.141395492E0,-9.999999776E-3,2.400000021E-2,4.000000190E-3,2.630589301E-2
7.151132331E0,6.000000052E-3,9.999999776E-3,5.999999866E-2,6.112282581E-2
7.160868949E0,2.500000037E-2,3.200000152E-2,7.900000364E-2,8.882567585E-2
7.170605625E0,3.500000015E-2,2.500000037E-2,7.000000030E-2,8.215838406E-2
7.180342471E0,2.500000037E-2,3.700000048E-2,4.399999976E-2,6.268971234E-2
7.190079175E0,1.700000092E-2,2.600000054E-2,3.799999878E-2,4.908156443E-2
7.199816019E0,1.000000047E-3,1.600000076E-2,3.999999911E-2,4.309292231E-2
7.209552641E0,-1.000000047E-3,2.000000095E-3,3.700000048E-2,3.706750647E-2
7.219289332E0,-8.000000380E-3,-8.999999613E-3,6.100000069E-2,6.217716689E-2
7.229026183E0,-4.000000190E-3,-4.999999888E-3,7.400000095E-2,7.427651137E-2
7.238762877E0,-1.099999994E-2,-2.500000037E-2,7.400000095E-2,7.887965618E-2
7.248499740E0,-4.999999888E-3,-2.300000004E-2,4.600000009E-2,5.167204282E-2
7.258236358E0,-3.000000026E-3,-2.600000054E-2,1.999999955E-2,3.293933834E-2
7.267973053E0,-4.999999888E-3,-1.999999955E-2,8.000000380E-3,2.211334410E-2
7.277709899E0,-1.099999994E-2,-1.099999994E-2,-1.300000027E-2,2.027313504E-2
7.287446546E0,-3.400000185E-2,-8.000000380E-3,-1.600000076E-2,3.841874746E-2
7.297183472E0,-1.700000092E-2,7.000000216E-3,-3.500000015E-2,3.953479537E-2
7.306920166E0,-6.000000052E-3,2.400000021E-2,-3.900000080E-2,4.618441375E-2
7.316657010E0,-2.800000086E-2,4.800000042E-2,-4.600000009E-2,7.213875586E-2
7.326393628E0,-8.000000380E-3,4.600000009E-2,-2.800000086E-2,5.444263093E-2
7.336130323E0,-1.000000047E-3,4.500000179E-2,2.099999972E-2,4.966890525E-2
7.345867140E0,8.999999613E-3,3.700000048E-2,4.199999943E-2,5.669215096E-2
7.355603758E0,1.099999994E-2,1.899999939E-2,4.600000009E-2,5.097057959E-2
7.365340443E0,3.099999949E-2,7.000000216E-3,5.900000036E-2,6.701492381E-2
7.375077289E0,2.400000021E-2,2.199999988E-2,6.599999964E-2,7.359347768E-2
7.384813973E0,3.099999949E-2,1.799999923E-2,6.599999964E-2,7.510659021E-2
7.394550818E0,9.999999776E-3,1.499999966E-2,4.300000146E-2,4.662617410E-2
7.404287498E0,9.999999776E-3,1.099999994E-2,5.999999866E-2,6.181423649E-2
7.414024113E0,7.000000216E-3,8.000000380E-3,7.599999756E-2,7.673981781E-2
7.423760968E0,1.400000043E-2,9.999999776E-3,6.499999762E-2,6.723837965E-2
7.433497662E0,-7.000000216E-3,-1.000000047E-3,2.700000070E-2,2.791057221E-2
7.443234525E0,1.400000043E-2,0.000000000E0,-1.300000027E-2,1.910497367E-2
7.452971219E0,2.999999933E-2,1.300000027E-2,-6.100000069E-2,6.920982626E-2
7.462708064E0,0.000000000E0,1.099999994E-2,-7.800000161E-2,7.877182396E-2
7.472444772E0,-1.300000027E-2,7.000000216E-3,-7.299999893E-2,7.447818374E-2
7.482181387E0,-2.199999988E-2,-2.000000095E-3,-2.700000070E-2,3.488552756E-2
7.491918221E0,-3.999999911E-2,-4.999999888E-3,3.400000185E-2,5.273518800E-2
7.501654916E0,-5.499999970E-2,-1.300000027E-2,8.299999684E-2,1.004141397E-1
7.511391531E0,-7.100000232E-2,-1.999999955E-2,1.110000014E-1,1.332741559E-1
7.521128375E0,-7.000000030E-2,-2.600000054E-2,1.099999994E-1,1.329511186E-1
7.530865061E0,-6.300000101E-2,-2.800000086E-2,8.900000155E-2,1.125788633E-1
7.540601905E0,-4.399999976E-2,-1.099999994E-2,6.499999762E-2,7.925906679E-2
7.550338594E0,-2.600000054E-2,0.000000000E0,3.700000048E-2,4.522167692E-2
7.560075438E0,-6.000000052E-3,8.000000380E-3,1.700000092E-2,1.972308389E-2
7.569812142E0,4.000000190E-3,2.400000021E-2,-9.999999776E-3,2.630589301E-2
7.579548757E0,1.000000047E-3,2.099999972E-2,-8.999999613E-3,2.286919284E-2
7.589285582E0,8.000000380E-3,1.799999923E-2,0.000000000E0,1.969771505E-2
7.599022277E0,1.499999966E-2,4.000000190E-3,-3.000000026E-3,1.581138804E-2
7.608759126E0,1.999999955E-2,2.000000095E-3,-1.999999955E-2,2.835489313E-2
7.618495820E0,0.000000000E0,-1.000000047E-3,-1.200000010E-2,1.204159469E-2
7.628232659E0,-1.799999923E-2,4.999999888E-3,1.799999923E-2,2.594224245E-2
7.637969277E0,-6.000000052E-3,-4.000000190E-3,3.799999878E-2,3.867815804E-2
7.647705982E0,-3.000000026E-3,-2.099999972E-2,5.000000075E-2,5.431390303E-2
7.657442828E0,-2.000000095E-3,-1.000000047E-3,4.100000113E-2,4.106093147E-2
7.667179518E0,-8.999999613E-3,3.000000026E-3,2.899999917E-2,3.051229170E-2
7.676916133E0,-2.000000095E-3,4.999999888E-3,3.400000185E-2,3.442383077E-2
7.686652977E0,1.799999923E-2,2.199999988E-2,7.500000298E-2,8.020598739E-2
7.696389671E0,3.500000015E-2,2.000000095E-3,5.099999905E-2,6.188699309E-2
7.706126511E0,6.000000052E-3,8.999999613E-3,2.600000054E-2,2.816025606E-2
7.715863205E0,-1.899999939E-2,8.000000380E-3,-4.000000190E-3,2.099999963E-2
7.725600015E0,-3.500000015E-2,1.400000043E-2,3.000000026E-3,3.781534110E-2
7.735336633E0,-3.400000185E-2,1.600000076E-2,8.000000380E-3,3.841874746E-2
7.745073304E0,-3.599999845E-2,-1.099999994E-2,5.000000075E-2,6.258594061E-2
7.754810150E0,-2.400000021E-2,-1.000000047E-3,6.899999827E-2,7.306161627E-2
7.764546767E0,-1.700000092E-2,-1.300000027E-2,6.800000370E-2,7.128815148E-2
7.774283689E0,2.999999933E-2,-2.999999933E-2,3.400000185E-2,5.436910929E-2
7.784020364E0,4.399999976E-2,-2.600000054E-2,1.200000010E-2,5.249761908E-2
7.793757208E0,1.499999966E-2,-1.999999955E-2,-1.000000047E-3,2.501999145E-2
7.803493826E0,-8.000000380E-3,3.000000026E-3,-9.999999776E-3,1.315294651E-2
7.813230520E0,-4.000000190E-3,-1.400000043E-2,1.499999966E-2,2.090454505E-2
7.822967366E0,6.000000052E-3,-3.000000026E-3,2.899999917E-2,2.976575133E-2
7.832703979E0,1.999999955E-2,1.099999994E-2,4.100000113E-2,4.692547361E-2
7.842440670E0,3.200000152E-2,3.599999845E-2,3.500000015E-2,5.953990255E-2
7.852177501E0,3.599999845E-2,3.999999911E-2,-7.000000216E-3,5.426785255E-2
7.861914195E0,1.999999955E-2,5.400000140E-2,-4.899999872E-2,7.561084583E-2
7.871651034E0,-6.000000052E-3,5.400000140E-2,-4.399999976E-2,6.991423411E-2
7.881387729E0,-4.999999888E-3,4.100000113E-2,-8.999999613E-3,4.227292378E-2
7.891124588E0,-2.099999972E-2,6.000000052E-3,4.199999943E-2,4.733920089E-2
7.900861205E0,-4.899999872E-2,-1.499999966E-2,8.299999684E-2,9.754485809E-2
7.910597876E0,-7.999999821E-2,-2.600000054E-2,8.200000226E-2,1.174734017E-1
7.920334722E0,-6.199999899E-2,-4.300000146E-2,7.400000095E-2,1.056834904E-1
7.930071411E0,-6.000000052E-3,-4.100000113E-2,5.299999937E-2,6.727555297E-2
7.939808255E0,4.800000042E-2,-3.799999878E-2,3.200000152E-2,6.907966448E-2
7.949544950E0,7.800000161E-2,-3.099999949E-2,-8.000000380E-3,8.431488733E-2
7.959281565E0,7.500000298E-2,-1.099999994E-2,-1.700000092E-2,7.768526551E-2
7.969018400E0,7.199999690E-2,-1.799999923E-2,-1.999999955E-2,7.686351220E-2
7.978755095E0,6.499999762E-2,-1.700000092E-2,-8.000000380E-3,6.766091728E-2
7.988491953E0,4.399999976E-2,-3.500000015E-2,9.999999776E-3,5.710516601E-2
7.998228570E0,6.000000052E-3,-1.200000010E-2,4.899999872E-2,5.080354198E-2
8.007965256E0,-3.500000015E-2,9.999999776E-3,6.100000069E-2,7.103520317E-2
8.017702102E0,-6.100000069E-2,6.000000052E-3,5.999999866E-2,8.577295566E-2
8.027438815E0,-4.199999943E-2,1.000000047E-3,4.100000113E-2,5.870264087E-2
8.037175659E0,-4.699999839E-2,6.000000052E-3,1.899999939E-2,5.104899437E-2
8.046912349E0,-1.899999939E-2,1.799999923E-2,-1.000000047E-3,2.619160073E-2
8.056649193E0,-2.600000054E-2,4.100000113E-2,8.000000380E-3,4.920365969E-2
8.066385815E0,-7.000000216E-3,2.899999917E-2,3.200000152E-2,4.374928630E-2
8.076122505E0,4.999999888E-3,3.099999949E-2,4.100000113E-2,5.164300592E-2
8.085859371E0,8.000000380E-3,1.899999939E-2,5.700000003E-2,6.061352973E-2
8.095596065E0,1.400000043E-2,1.300000027E-2,8.200000226E-2,8.419620176E-2
8.105332909E0,9.999999776E-3,1.000000047E-3,9.099999815E-2,9.155326133E-2
8.115069599E0,3.500000015E-2,-4.000000190E-3,6.599999964E-2,7.481310022E-2
8.124806214E0,3.200000152E-2,-2.000000095E-3,1.999999955E-2,3.778888831E-2
8.134543058E0,1.099999994E-2,0.000000000E0,2.000000095E-3,1.118033985E-2
8.144279752E0,5.200000107E-2,-1.000000047E-3,-1.799999923E-2,5.503635238E-2
8.154016597E0,2.999999933E-2,-1.099999994E-2,-2.800000086E-2,4.248529165E-2
8.163753194E0,6.000000052E-3,-2.800000086E-2,-6.000000052E-3,2.925747853E-2
8.173489884E0,-3.299999982E-2,-2.300000004E-2,2.300000004E-2,4.633573127E-2
8.183226725E0,-4.300000146E-2,-3.400000185E-2,3.500000015E-2,6.503845218E-2
8.192963420E0,-3.700000048E-2,-3.299999982E-2,6.899999827E-2,8.496469729E-2
8.202700255E0,-3.299999982E-2,-3.400000185E-2,6.899999827E-2,8.370185109E-2
8.212436949E0,-2.600000054E-2,-1.499999966E-2,3.700000048E-2,4.764451756E-2
8.222173789E0,-3.099999949E-2,-6.000000052E-3,2.099999972E-2,3.792096989E-2
8.231910406E0,1.600000076E-2,1.999999955E-2,1.000000047E-3,2.563201136E-2
8.241647105E0,5.799999833E-2,2.199999988E-2,-2.700000070E-2,6.765352791E-2
8.251383951E0,3.900000080E-2,2.199999988E-2,-2.600000054E-2,5.177837469E-2
8.261120666E0,3.400000185E-2,3.400000185E-2,1.200000010E-2,4.955804933E-2
8.270857524E0,1.600000076E-2,2.500000037E-2,6.499999762E-2,7.145627847E-2
8.280594218E0,1.600000076E-2,1.400000043E-2,1.369999945E-1,1.386398158E-1
8.290330839E0,-2.000000095E-3,1.999999955E-2,1.439999938E-1,1.453960047E-1
8.300067683E0,-4.100000113E-2,4.600000009E-2,8.900000155E-2,1.082497131E-1
8.309804377E0,-6.599999964E-2,5.099999905E-2,5.000000075E-2,9.724710757E-2
8.319541221E0,-7.299999893E-2,2.700000070E-2,1.700000092E-2,7.966806081E-2
8.329277839E0,-7.599999756E-2,1.000000047E-3,1.400000043E-2,7.728518384E-2
8.339014529E0,-7.800000161E-2,-1.400000043E-2,3.400000185E-2,8.623224680E-2
8.348751452E0,-6.400000304E-2,-3.099999949E-2,3.299999982E-2,7.839643070E-2
8.358488070E0,-6.899999827E-2,-5.799999833E-2,2.800000086E-2,9.438749714E-2
8.368224914E0,-1.899999939E-2,-3.500000015E-2,-4.999999888E-3,4.013726431E-2
8.377961608E0,3.900000080E-2,-4.399999976E-2,-5.700000003E-2,8.189017063E-2
8.387698471E0,6.100000069E-2,-7.199999690E-2,-1.239999980E-1,1.558236155E-1
8.397435089E0,6.599999964E-2,-8.900000155E-2,-1.979999989E-1,2.268942481E-1
8.407171784E0,2.300000004E-2,-8.600000292E-2,-2.540000081E-1,2.691486664E-1
8.416908644E0,-1.300000027E-2,-9.200000018E-2,-2.829999924E-1,2.978623772E-1
8.426645339E0,-2.500000037E-2,-8.500000089E-2,-2.730000019E-1,2.870174232E-1
8.436382192E0,-2.600000054E-2,-6.599999964E-2,-2.329999954E-1,2.435590233E-1
8.446118886E0,-2.099999972E-2,-3.599999845E-2,-1.870000064E-1,1.915881058E-1
8.455855730E0,-2.300000004E-2,-1.300000027E-2,-1.340000033E-1,1.365796504E-1
8.465592344E0,-1.899999939E-2,3.900000080E-2,-6.300000101E-2,7.649183072E-2
8.475329034E0,-2.600000054E-2,7.400000095E-2,3.999999911E-2,8.804544337E-2
8.485065894E0,-2.400000021E-2,1.019999981E-1,1.560000032E-1,1.879255188E-1
8.494802588E0,-7.000000216E-3,1.439999938E-1,2.820000052E-1,3.167159629E-1
8.504539438E0,2.300000004E-2,1.679999977E-1,3.819999993E-1,4.179437746E-1
8.514276132E0,4.399999976E-2,1.899999976E-1,4.819999933E-1,5.199615300E-1
8.524012742E0,3.900000080E-2,1.860000044E-1,4.990000129E-1,5.339644319E-1
8.533749587E0,4.999999888E-3,1.809999943E-1,4.370000064E-1,4.730274871E-1
8.543486271E0,1.700000092E-2,1.459999979E-1,3.400000036E-1,3.704119353E-1
8.553223115E0,4.800000042E-2,1.030000001E-1,2.070000023E-1,2.361397912E-1
8.562959795E0,9.399999678E-2,4.100000113E-2,5.499999970E-2,1.163700969E-1
8.572696411E0,1.490000039E-1,-1.000000047E-3,-6.199999899E-2,1.613877351E-1
8.582433250E0,1.819999963E-1,-3.799999878E-2,-1.400000006E-1,2.327401958E-1
8.592169929E0,1.819999963E-1,-7.800000161E-2,-1.509999931E-1,2.490160573E-1
8.601906788E0,1.469999999E-1,-1.110000014E-1,-1.239999980E-1,2.220495435E-1
8.611643483E0,1.049999967E-1,-1.400000006E-1,-1.260000020E-1,2.156409052E-1
8.621380351E0,5.000000075E-2,-1.659999937E-1,-5.999999866E-2,1.834557108E-1
8.631116968E0,-4.199999943E-2,-1.490000039E-1,-1.899999939E-2,1.559679490E-1
8.640853659E0,-8.799999952E-2,-1.099999994E-1,2.199999988E-2,1.425762946E-1
8.650590505E0,-1.260000020E-1,-1.169999987E-1,6.700000167E-2,1.845372603E-1
8.660327184E0,-1.529999971E-1,-7.900000364E-2,9.200000018E-2,1.952280711E-1
8.670064028E0,-1.560000032E-1,-5.499999970E-2,1.230000034E-1,2.061310307E-1
8.679800704E0,-1.000000015E-1,-3.700000048E-2,1.230000034E-1,1.627820665E-1
8.689537319E0,-6.800000370E-2,-3.000000026E-3,6.599999964E-2,9.481033939E-2
8.699274158E0,-3.999999911E-2,2.300000004E-2,-4.000000190E-3,4.631414397E-2
8.709010853E0,-4.999999888E-3,3.299999982E-2,-6.300000101E-2,7.129516193E-2
8.718747692E0,4.500000179E-2,4.500000179E-2,-8.600000292E-2,1.069859842E-1
8.728484386E0,9.200000018E-2,3.500000015E-2,-7.100000232E-2,1.213672129E-1
8.738221230E0,8.500000089E-2,3.599999845E-2,-3.500000015E-2,9.872183168E-2
8.747957872E0,6.499999762E-2,5.099999905E-2,2.600000054E-2,8.661408442E-2
8.757694562E0,3.599999845E-2,2.700000070E-2,7.299999893E-2,8.575546495E-2
8.767431403E0,1.200000010E-2,1.499999966E-2,9.399999678E-2,9.594268803E-2
8.777168098E0,-2.899999917E-2,-4.999999888E-3,8.600000292E-2,9.089554694E-2
8.786904947E0,-6.599999964E-2,8.000000380E-3,6.700000167E-2,9.438750014E-2
8.796641641E0,-5.799999833E-2,2.099999972E-2,5.499999970E-2,8.264381260E-2
8.806378485E0,-2.500000037E-2,2.199999988E-2,2.700000070E-2,4.287190282E-2
8.816115103E0,-2.000000095E-3,6.000000052E-3,-3.000000026E-3,7.000000083E-3
8.825851798E0,1.600000076E-2,-1.600000076E-2,-1.999999955E-2,3.019933825E-2
8.835588644E0,1.400000043E-2,-3.400000185E-2,-3.700000048E-2,5.216320708E-2
8.845325339E0,1.300000027E-2,-3.900000080E-2,-3.200000152E-2,5.209606671E-2
8.855061954E0,1.700000092E-2,-4.100000113E-2,-7.000000216E-3,4.493328529E-2
8.864798803E0,3.400000185E-2,-2.600000054E-2,2.099999972E-2,4.767599125E-2
8.874535497E0,3.599999845E-2,-1.099999994E-2,3.099999949E-2,4.876473988E-2
8.884272327E0,4.300000146E-2,-1.000000047E-3,3.400000185E-2,5.482700294E-2
8.894009021E0,2.700000070E-2,0.000000000E0,4.399999976E-2,5.162363816E-2
8.903745851E0,2.199999988E-2,2.600000054E-2,4.199999943E-2,5.407402311E-2
8.913482545E0,2.099999972E-2,1.200000010E-2,5.200000107E-2,5.734980473E-2
8.923219380E0,1.499999966E-2,2.000000095E-3,6.199999899E-2,6.382005848E-2
8.932955997E0,1.400000043E-2,-9.999999776E-3,6.800000370E-2,7.014271530E-2
8.942692687E0,-2.000000095E-3,-8.000000380E-3,8.299999684E-2,8.340862954E-2
8.952429534E0,9.999999776E-3,1.000000047E-3,6.700000167E-2,6.774954036E-2
8.962166267E0,3.700000048E-2,-8.000000380E-3,2.500000037E-2,4.536518555E-2
8.971903111E0,6.300000101E-2,-8.000000380E-3,-3.099999949E-2,7.066823970E-2
8.981639795E0,4.600000009E-2,-2.099999972E-2,-4.300000146E-2,6.637770802E-2
8.991376640E0,0.000000000E0,-1.799999923E-2,-3.599999845E-2,4.024922186E-2
9.001113252E0,-5.400000140E-2,-6.000000052E-3,3.000000026E-3,5.441507284E-2
9.010849942E0,-8.699999750E-2,-8.000000380E-3,5.999999866E-2,1.059858453E-1
9.020586769E0,-1.010000035E-1,-2.400000021E-2,7.199999690E-2,1.263368524E-1
9.030323464E0,-8.200000226E-2,-1.700000092E-2,6.100000069E-2,1.036050215E-1
9.040060055E0,-7.800000161E-2,-6.000000052E-3,7.299999893E-2,1.070000004E-1
9.049796899E0,-4.899999872E-2,1.999999955E-2,4.800000042E-2,7.144928199E-2
9.059533594E0,2.000000095E-3,2.300000004E-2,3.000000026E-3,2.328089351E-2
9.069270438E0,2.199999988E-2,1.499999966E-2,-2.199999988E-2,3.453983178E-2
9.079007132E0,2.899999917E-2,1.700000092E-2,-1.700000092E-2,3.766961660E-2
9.088743976E0,5.600000173E-2,1.099999994E-2,4.999999888E-3,5.728874402E-2
9.098480671E0,3.799999878E-2,-2.600000054E-2,2.099999972E-2,5.060632296E-2
9.108217281E0,1.700000092E-2,-4.199999943E-2,2.300000004E-2,5.081338392E-2
9.117954125E0,-2.000000095E-3,-5.099999905E-2,3.999999911E-2,6.484597005E-2
9.127690829E0,-3.500000015E-2,-4.500000179E-2,3.099999949E-2,6.489221941E-2
9.137427673E0,-5.099999905E-2,-3.599999845E-2,2.600000054E-2,6.762395891E-2
9.147164353E0,-3.900000080E-2,-1.499999966E-2,3.299999982E-2,5.324471843E-2
9.156900969E0,-6.000000052E-3,-1.000000047E-3,6.000000052E-3,8.544003824E-3
9.166637841E0,1.499999966E-2,1.600000076E-2,-2.300000004E-2,3.178049742E-2
9.176374764E0,-6.000000052E-3,3.700000048E-2,-3.400000185E-2,5.060632531E-2
9.186111381E0,2.300000004E-2,6.400000304E-2,-1.400000043E-2,6.943342425E-2
9.195848074E0,3.299999982E-2,4.800000042E-2,2.000000095E-3,5.828378873E-2
9.205584894E0,5.299999937E-2,4.500000179E-2,2.099999972E-2,7.262919580E-2
9.215321588E0,3.700000048E-2,2.400000021E-2,6.100000069E-2,7.527283792E-2
9.225058199E0,1.799999923E-2,1.899999939E-2,1.129999980E-1,1.159913769E-1
9.234795058E0,8.999999613E-3,-1.099999994E-2,1.270000041E-1,1.277928050E-1
9.244531752E0,-4.999999888E-3,-1.999999955E-2,1.169999987E-1,1.188023555E-1
9.254268581E0,-1.700000092E-2,-3.700000048E-2,1.220000014E-1,1.286157082E-1
9.264005276E0,-3.599999845E-2,-5.099999905E-2,1.209999993E-1,1.361543229E-1
9.273742135E0,-3.000000026E-3,-6.899999827E-2,8.699999750E-2,1.110810485E-1
9.283478829E0,4.000000190E-3,-7.000000030E-2,7.199999690E-2,1.004987542E-1
9.293215429E0,-8.000000380E-3,-4.800000042E-2,5.400000140E-2,7.269112874E-2
9.302952274E0,-1.600000076E-2,-2.999999933E-2,-1.300000027E-2,3.640054932E-2
9.312689003E0,3.000000026E-3,2.000000095E-3,-5.099999905E-2,5.112729118E-2
9.322425847E0,-3.000000026E-3,2.500000037E-2,-7.100000232E-2,7.533259818E-2
9.332162541E0,9.999999776E-3,5.600000173E-2,-3.200000152E-2,6.526867768E-2
9.341899157E0,3.999999911E-2,5.799999833E-2,-1.700000092E-2,7.247758113E-2
9.351636030E0,7.199999690E-2,5.000000075E-2,-4.800000042E-2,9.993998033E-2
9.361372724E0,9.899999946E-2,5.200000107E-2,-8.299999684E-2,1.392623405E-1
9.371109554E0,6.199999899E-2,5.000000075E-2,-6.599999964E-2,1.034408039E-1
9.380846258E0,-1.200000010E-2,6.199999899E-2,2.000000095E-3,6.318227502E-2
9.390583102E0,-5.400000140E-2,5.999999866E-2,5.200000107E-2,9.602083160E-2
9.400319805E0,-5.999999866E-2,4.300000146E-2,1.019999981E-1,1.259086954E-1
9.410056421E0,-4.800000042E-2,1.999999955E-2,1.299999952E-1,1.400142806E-1
9.419793265E0,-2.600000054E-2,2.199999988E-2,1.609999985E-1,1.645630564E-1
9.429529959E0,-1.600000076E-2,8.000000380E-3,1.369999945E-1,1.381629419E-1
9.439266823E0,-1.200000010E-2,2.000000095E-3,9.300000221E-2,9.379232598E-2
9.449003518E0,1.300000027E-2,4.000000190E-3,2.400000021E-2,2.758622878E-2
9.458740352E0,7.000000216E-3,7.000000216E-3,-3.799999878E-2,3.926830673E-2
9.468476969E0,2.400000021E-2,-2.000000095E-3,-9.700000286E-2,9.994498770E-2
9.478213895E0,3.099999949E-2,-7.000000216E-3,-9.600000083E-2,1.011236873E-1
9.487950513E0,3.500000015E-2,9.999999776E-3,-8.100000024E-2,8.880315335E-2
9.497687200E0,4.000000190E-3,3.000000026E-3,-4.199999943E-2,4.229657142E-2
9.507424044E0,8.000000380E-3,-6.000000052E-3,3.000000026E-3,1.044030684E-2
9.517160744E0,7.000000216E-3,-1.600000076E-2,-9.999999776E-3,2.012461237E-2
9.526897344E0,-1.099999994E-2,-6.000000052E-3,1.999999955E-2,2.360084705E-2
9.536634188E0,-3.900000080E-2,-1.000000047E-3,4.199999943E-2,5.732364273E-2
9.546370869E0,-2.199999988E-2,-3.000000026E-3,2.800000086E-2,3.573513738E-2
9.556107713E0,-4.300000146E-2,-1.899999939E-2,4.699999839E-2,6.647555905E-2
9.565844392E0,-3.099999949E-2,-8.999999613E-3,7.299999893E-2,7.981854299E-2
9.575581236E0,-4.999999888E-3,1.200000010E-2,8.900000155E-2,8.994442883E-2
9.585317946E0,3.000000026E-3,1.700000092E-2,5.799999833E-2,6.051445974E-2
9.595054790E0,-3.000000026E-3,2.800000086E-2,8.999999613E-3,2.956349170E-2
9.604791411E0,-6.000000052E-3,3.700000048E-2,-8.999999613E-3,3.854867091E-2
9.614528102E0,1.999999955E-2,2.999999933E-2,-1.300000027E-2,3.832753513E-2
9.624264972E0,2.500000037E-2,1.600000076E-2,1.300000027E-2,3.240370426E-2
9.634001666E0,1.999999955E-2,8.999999613E-3,1.099999994E-2,2.453568776E-2
9.643738496E0,-4.999999888E-3,9.999999776E-3,2.500000037E-2,2.738612811E-2
9.653475114E0,-1.099999994E-2,6.000000052E-3,6.400000304E-2,6.521503192E-2
9.663212049E0,1.499999966E-2,-2.000000095E-3,7.999999821E-2,8.141866926E-2
9.672948666E0,3.099999949E-2,-1.099999994E-2,7.500000298E-2,8.189627839E-2
9.682685350E0,2.700000070E-2,7.000000216E-3,6.800000370E-2,7.349830300E-2
9.692422194E0,-4.500000179E-2,7.000000216E-3,8.100000024E-2,9.292470179E-2
9.702158917E0,-1.600000076E-2,6.000000052E-3,6.700000167E-2,6.914477745E-2
9.711895765E0,1.099999994E-2,-2.500000037E-2,6.000000052E-3,2.796426323E-2
9.721632393E0,-2.999999933E-2,-1.099999994E-2,1.400000043E-2,3.488552666E-2
9.731369083E0,-3.599999845E-2,4.999999888E-3,6.599999964E-2,7.534586810E-2
9.741105938E0,3.400000185E-2,-1.200000010E-2,1.040000021E-1,1.100727059E-1
9.750842632E0,8.600000292E-2,-3.299999982E-2,8.600000292E-2,1.260198436E-1
9.760579477E0,8.699999750E-2,-3.799999878E-2,6.700000167E-2,1.161981054E-1
9.770316171E0,8.000000380E-3,-8.999999613E-3,8.000000380E-3,1.445683247E-2
9.780053025E0,-4.300000146E-2,1.600000076E-2,-3.099999949E-2,5.537147387E-2
9.789789643E0,-7.000000030E-2,1.400000043E-2,-3.999999911E-2,8.182909007E-2
9.799526333E0,-3.299999982E-2,1.000000047E-3,-4.000000190E-3,3.325657814E-2
9.809263179E0,0.000000000E0,0.000000000E0,-4.999999888E-3,4.999999888E-3
9.818999873E0,2.999999933E-2,4.999999888E-3,-2.400000021E-2,3.874274085E-2
9.828736718E0,3.000000026E-3,4.999999888E-3,-5.600000173E-2,5.630275475E-2
9.838473344E0,-1.999999955E-2,1.400000043E-2,-8.500000089E-2,8.843641866E-2
9.848210265E0,3.000000026E-3,1.200000010E-2,-5.200000107E-2,5.345091313E-2
9.857946878E0,3.200000152E-2,-1.000000047E-3,0.000000000E0,3.201562271E-2
9.867683561E0,1.999999955E-2,-4.000000190E-3,8.399999887E-2,8.644072994E-2
9.877420405E0,4.199999943E-2,-1.899999939E-2,1.560000032E-1,1.626683772E-1
9.887157084E0,2.899999917E-2,-3.299999982E-2,2.090000063E-1,2.135673256E-1
9.896893928E0,8.000000380E-3,-3.099999949E-2,1.920000017E-1,1.946509713E-1
9.906630521E0,-3.500000015E-2,-9.999999776E-3,1.509999931E-1,1.553254580E-1
9.916367211E0,-4.600000009E-2,-2.600000054E-2,1.070000008E-1,1.193356619E-1
9.926104038E0,-4.699999839E-2,-5.499999970E-2,2.999999933E-2,7.831985556E-2
9.935840733E0,-4.999999888E-3,-4.899999872E-2,-1.700000092E-2,5.210566097E-2
9.945577558E0,-4.999999888E-3,-1.300000027E-2,-1.000000047E-3,1.396424026E-2
9.955314252E0,-2.099999972E-2,-5.200000107E-2,-7.000000030E-2,8.969392477E-2
9.965050868E0,-5.200000107E-2,-4.000000190E-3,-7.000000030E-2,8.729261226E-2
9.974787712E0,-8.600000292E-2,4.000000190E-3,-4.600000009E-2,9.761147736E-2
